,CBOEVIX,S&PCOMP,SMB,HML,SBcov,HLcov,MKT,SMB_mom,HML_mom,MKT_mom,CBOEVIX_d,CBOEVIX_roll,CBOEVIX_spr,MKTVol,SMBVol,HMLVol,MSCov,MHCov,SHCov,MKTp,SMBp,HMLp,MSCovp,MHCovp,SHCovp,Rsqr,classifier
1993-01-11,12.86,430.95,0.0015000000000000002,0.006699999999999999,0.14291040915702277,0.41967251944602746,0.004428388299732022,1.1164435994241144,1.3972284132703285,1.0400878505575144,0.008101038538164436,0.00964608081101619,-0.0015450422728517533,3.753545594875734e-05,3.53792857142857e-05,8.460281746031743e-05,-4.196876738006873e-05,-3.823526007034753e-06,2.8614196547144778e-05,8.742685015833958,150.68205619083386,19.90227424565498,-7.811350450497159,155.14438677252022,100.58516438613734,0.3502095677987017,2.0
1993-01-12,12.78,431.04,0.0004999999999999999,-0.0040999999999999995,0.13768330961866826,0.40921405805350225,0.00020884093282291794,1.118455813781742,1.3736424252476993,1.0252116829987645,0.008050643275096539,0.00963435691301081,-0.0015837136379142705,3.667553603674022e-05,3.5373571428571414e-05,8.399888888888885e-05,-4.176452377546512e-05,-5.181029360706587e-06,2.8775818630240962e-05,6.279377480126412,123.30687470784565,25.79674066598224,-21.194502358409025,157.4917734081571,109.41059769178945,0.34717436549776426,2.0
1993-01-13,12.42,433.03,-0.0021000000000000003,-0.0048,0.1398818045279201,0.41784330139758624,0.004616740905716288,1.0999379684367814,1.3228652425067848,1.0291370582503518,0.007823864591291004,0.00962285799385841,-0.001798993402567407,3.675767191416392e-05,3.453357142857141e-05,7.966349206349202e-05,-4.1930098769697736e-05,-5.565951651282342e-06,2.523848605577691e-05,3.623120201979178,103.42905152741737,28.674472293349993,-30.347481717699978,148.32258910493246,102.12446575252572,0.3434132614775499,2.0
1993-01-14,11.99,435.94,0.0010999999999999998,0.0032999999999999995,0.1425359577562765,0.42712470119522117,0.006720088677458991,1.0858375901805124,1.2880732703872837,1.0423949690346979,0.0075529900523010575,0.009609584241532493,-0.0020565941892314353,3.678998744760667e-05,3.374944444444442e-05,7.60394047619047e-05,-4.1208999398288385e-05,-3.993273662156811e-06,2.2045282362613054e-05,2.65803573155683,88.79711152371732,28.61468740942467,-34.39516697439073,126.9439673444822,76.91553654173424,0.33859176055062856,2.0
1993-01-15,11.57,437.15,0.004200000000000001,0.0136,0.14200811041548098,0.4288403576171524,0.002775611322659133,1.0865950254701278,1.304156494720356,1.043666141431506,0.007288414921194598,0.00959658546336022,-0.0023081705421656214,3.6810972950191986e-05,3.3770833333333305e-05,7.676857142857138e-05,-4.116384885703555e-05,-3.7349834266481624e-06,2.242942515651681e-05,0.5120544828282655,87.67153189254114,24.93373665419471,-32.92396267639891,111.42031178338206,55.897510044682654,0.3362303696062575,2.0
1993-01-18,11.49,436.84,0.008899999999999998,0.0248,0.14321417346487073,0.4203501422879929,-0.000709138739563131,1.08155655208841,1.3301150236757786,1.0491882025170547,0.007238019658126702,0.009584486600599872,-0.00234646694247317,3.6671603561191316e-05,3.335119047619045e-05,7.911777777777774e-05,-4.0574039761787445e-05,-3.725887825506338e-06,2.36566533864542e-05,0.5807630481530731,93.25997724705891,21.750346122022094,-29.082945926511073,101.02936427215239,40.4992543095764,0.3421417663970282,2.0
1993-01-19,12.06,435.13,0.0083,0.0275,0.1384191456396636,0.40132155346866705,-0.003914476696273206,1.0944735763455866,1.3720441590471457,1.0545027142303256,0.007597085907485467,0.009571000368246135,-0.0019739144607606677,3.641563722081491e-05,3.35731349206349e-05,8.205841269841265e-05,-4.112402162459662e-05,-4.965391341815237e-06,2.515860557768926e-05,0.38471255699242085,100.46379812189153,19.043638039232356,-25.549136703704207,93.79504937819665,29.412851561222418,0.3491758091412406,2.0
1993-01-20,12.15,433.37,0.010700000000000001,-0.0053,0.13192107127047367,0.39262545374059515,-0.00404476823018407,1.10895683570174,1.3855556599027379,1.0364479946428156,0.007653780578436851,0.009557926597122866,-0.0019041460186860152,3.577813096293331e-05,3.400265873015871e-05,8.127702380952377e-05,-4.116882519820288e-05,-3.0375846578468064e-06,2.4238579965850895e-05,1.3273417251336137,88.00712506516184,21.814691395326655,-30.181659793423307,88.54050558118672,25.120391387523277,0.34773155580758897,2.0
1993-01-21,11.69,435.49,0.00039999999999999926,0.0021999999999999997,0.1349594099791311,0.39432188073104607,0.0048918937628354975,1.0936518320544364,1.382383158142882,1.0494746481588593,0.007364007815796443,0.009546215197942652,-0.002182207382146209,3.564500949316261e-05,3.318043650793649e-05,8.121587301587297e-05,-4.030245153277941e-05,-2.8087863039817697e-06,2.3884942768608122e-05,3.2231193017281123,85.20661013275344,22.311869312997345,-30.0970969861211,81.95425531234858,16.77436900378468,0.34975154988104207,2.0
1993-01-22,11.3,436.11,0.0037999999999999996,0.0067,0.13482214791627142,0.3951164643015261,0.0014236836666743358,1.0902847442807058,1.3775936698697657,1.0496534129199977,0.007118330908340446,0.009534078838706805,-0.002415747930366359,3.564682113319402e-05,3.3048809523809504e-05,8.098115079365075e-05,-4.0323556440685934e-05,-2.830570420316651e-06,2.3569779927907435e-05,4.965290339645132,90.11588093593926,21.100365412901574,-26.958647104866166,75.30599479487013,6.995144172168171,0.3553584904038659,2.0
1993-01-25,11.38,440.01,0.0012,-0.005,0.13726087396445966,0.3985556962625708,0.008942697943179478,1.0841127082866664,1.3426444328733624,1.060290609412274,0.0071687261714083435,0.009521292540562347,-0.0023525663691540038,3.595865033672981e-05,3.286559523809522e-05,7.934698412698408e-05,-4.0190836755436654e-05,-3.044575622606894e-06,2.2501982546006464e-05,6.996959369118012,97.76576197459443,19.649179463762977,-22.881721174913203,69.17200551980068,-2.4004392669073344,0.3637639712156956,2.0
1993-01-26,11.45,439.95,0.0034999999999999996,0.0116,0.13725794599380262,0.39766935590969654,-0.0001363605372605159,1.0833570033515927,1.3528078767875462,1.0602226720647776,0.007212822026592752,0.009506906392796687,-0.0022940843662039344,3.595870338523023e-05,3.284420634920633e-05,7.981746031746028e-05,-4.019065375014484e-05,-3.069399634956383e-06,2.2678131916777353e-05,9.670912823561506,99.1690787344372,20.06883543292399,-21.338184197374552,63.533878212685934,-9.852918575816142,0.3699252753633264,2.0
1993-01-27,12.01,438.11,-0.0017000000000000003,0.006500000000000001,0.13591874723328912,0.3896939575033221,-0.004182293442436591,1.073784051276703,1.3736895964352924,1.067675586099334,0.007565588868068031,0.009492120282625725,-0.0019265314145576933,3.5536221073159406e-05,3.26499603174603e-05,7.967781746031742e-05,-3.949408002028452e-05,-4.169160901243841e-06,2.3146373553405444e-05,10.778467982063516,98.49285666070853,20.337377261224788,-21.03889777655443,60.746212839482936,-13.442640970849329,0.37172251934636746,2.0
1993-01-28,12.04,438.66,0.0003,-0.0066,0.1346600281414027,0.3900886169607305,0.0012553924813403228,1.0713207525354924,1.379661556059875,1.065665767801183,0.007584487091718492,0.009478296581992517,-0.0018938094902740251,3.550325656483169e-05,3.262349206349205e-05,7.93792063492063e-05,-3.9546761738977414e-05,-3.951840709592494e-06,2.3370305444887138e-05,12.17012184716521,96.89631946448719,20.622325234846684,-20.785314382931844,54.73074456761198,-20.930595595787427,0.3707354186365167,2.0
1993-01-29,12.42,438.78,0.0044,-0.0045,0.13618210807563405,0.38944772023019236,0.00027356038845560704,1.0626452338995152,1.374002680129657,1.0733628513417637,0.007823864591291004,0.009465260307344747,-0.0016413957160537427,3.5314657817465126e-05,3.207031746031744e-05,7.945892857142853e-05,-3.8841529599711304e-05,-4.049139311955842e-06,2.3347125782583966e-05,13.497918847971606,95.88090809507145,20.95271016718835,-20.569681499054603,48.490175454872244,-28.652619746713306,0.3701378247908381,2.0
1993-02-01,12.33,442.52,-0.0082,0.0046,0.1364223550243471,0.3883065658002929,0.008523633711654988,1.0528786643172225,1.3563162940535072,1.0805557590408532,0.00776716992033962,0.009451699082040018,-0.0016845291617003984,3.5589957157663994e-05,3.233317460317459e-05,7.829968253968249e-05,-3.9402790427462855e-05,-4.027639810594908e-06,2.302389046986658e-05,16.290509002307786,92.1588242561475,22.202450708281894,-20.81660965306348,40.01390079337966,-38.809087232818754,0.3679181688953591,2.0
1993-02-02,12.25,442.56,0.0055000000000000005,0.0028000000000000004,0.13398843672927338,0.38007343641307983,9.039139473920876e-05,1.0637756199467105,1.3438533540923399,1.069372961217833,0.007716774657271722,0.009437225442498197,-0.0017204507852264742,3.514842369844651e-05,3.23617857142857e-05,7.774980158730154e-05,-3.900027336188367e-05,-4.917607906442738e-06,2.3526307784734095e-05,16.82226252504706,90.21703618139993,22.104325683887737,-20.923297966728256,35.68795316993415,-44.25103452816434,0.3633688025627082,2.0
1993-02-03,12.12,447.2,-0.0055000000000000005,0.006699999999999999,0.1352225573894897,0.38572687029659336,0.010484454085321726,1.0526615463054787,1.3513706638345413,1.0806108641020684,0.007634882354786389,0.009422464329977565,-0.001787581975191176,3.558462684765292e-05,3.2382619047619036e-05,7.792313492063486e-05,-3.945345890788881e-05,-4.473633735490729e-06,2.328040915702272e-05,16.88327931020069,89.84315915930495,21.945525311071485,-21.169678035564367,30.158312296708722,-51.10798104005051,0.3599625696901262,2.0
1993-02-04,12.29,449.56,-0.0017000000000000001,0.015299999999999998,0.13587545057863787,0.38491109372035864,0.005277280858676292,1.040776489726411,1.357386856936296,1.086366052873232,0.00774197228880567,0.009406715810268846,-0.0016647435214631762,3.569513223527065e-05,3.202071428571427e-05,7.838920634920629e-05,-3.949905731205796e-05,-3.890889089556046e-06,2.234422437235188e-05,16.843188942944575,89.35557183340194,21.692076652520434,-21.276916353628835,26.785617501206886,-55.40346507128967,0.3561358531004858,2.0
1993-02-05,12.9,448.93,-0.0011,0.0075,0.1374381142098274,0.3835521390627984,-0.0014013702286680418,1.0274055100184916,1.3581957079782718,1.0920479700308954,0.008126236169698386,0.009391579732993247,-0.0012653435632948608,3.5530221482203e-05,3.146357142857141e-05,7.8423492063492e-05,-3.883042955796931e-05,-3.6654999714349352e-06,2.1753282742047697e-05,18.21609659474478,85.77626800772529,22.129637999081496,-21.36307815991225,24.548194721005437,-58.0355326302013,0.3493236971701994,2.0
1993-02-08,13.22,447.85,0.0014000000000000002,0.0137,0.137547922595333,0.38075475083792015,-0.00240572026819319,1.0340139474698675,1.3576599834114675,1.0823645986900965,0.008327817221969973,0.009377893519436862,-0.0010500762974668884,3.538453426520255e-05,3.137214285714284e-05,7.837936507936502e-05,-3.860570525475714e-05,-4.57032472137124e-06,2.2404390058812385e-05,20.99976988499081,80.24560251261921,23.24751782949925,-21.617514368906214,19.852755256384665,-63.80494018778696,0.3406317033517269,2.0
1993-02-09,13.48,445.33,-0.0014999999999999996,-0.0063,0.13895721874407138,0.3843312701574673,-0.005626884001339816,1.028964447427409,1.34413343181825,1.0763002706883247,0.008491601826940639,0.009365944642578502,-0.000874342815637863,3.551017410437531e-05,3.13351984126984e-05,7.848253968253961e-05,-3.851908612310958e-05,-4.206573243436703e-06,2.243862391703031e-05,24.341848575732275,72.47838524171044,25.07187362612524,-22.590442198636232,14.196173369433906,-69.98924028170237,0.32975735665793715,2.0
1993-02-10,13.43,446.23,-0.0034999999999999996,0.0035000000000000005,0.1367757730980839,0.3833283153101899,0.0020209732108773526,1.027417907676768,1.350458448968374,1.0697624241843084,0.008460104787523202,0.009355745601243332,-0.0008956408137201291,3.5263135486751915e-05,3.136793650793649e-05,7.852543650793644e-05,-3.843594785111871e-05,-4.023840207570416e-06,2.233177828369065e-05,25.75483396230087,70.66913340152567,25.105988874413192,-22.469189323302437,7.79299354484661,-78.79425081496984,0.32176379474670014,2.0
1993-02-11,12.69,447.66,0.0024999999999999996,0.008799999999999999,0.13768092076139887,0.38313487636754767,0.0032046254173856425,1.0194857492289005,1.3468536661584762,1.0821146268945376,0.007993948604145155,0.009344871623349217,-0.0013509230192040624,3.503400622818835e-05,3.0971746031746015e-05,7.830793650793645e-05,-3.7685952462198984e-05,-3.148690313541674e-06,2.164176310630495e-05,24.943390362533922,74.80487706497551,23.45339874116727,-21.350144598707146,1.3307523363718838,-88.76459581934202,0.3160876540727675,2.0
1993-02-12,12.38,444.58,0.0046,-0.0019000000000000006,0.13886445487889715,0.3922615411370412,-0.0068802215967476155,1.0160470076144381,1.3079340768561698,1.077821955003881,0.007798666959757055,0.009333110228868343,-0.0015344432691112879,3.518790478298473e-05,3.080174603174601e-05,7.525543650793644e-05,-3.7740253679735294e-05,-2.283612598513583e-06,1.9851673306772922e-05,24.691128487503377,77.3502220809976,22.343264876874066,-20.46186675077808,-2.1543727595452964,-94.6089653343787,0.3129131479296975,2.0
1993-02-16,15.76,433.91,-0.003900000000000001,-0.0025999999999999977,0.1641178650477456,0.449511288180613,-0.024000179945116606,1.002758767744717,1.2735853248621931,1.0651234719426594,0.0099278668243757,0.009324223564175567,0.0006036432602001332,3.6867009185555614e-05,3.051888888888887e-05,7.293904761904757e-05,-3.604264010572153e-05,7.674947367500389e-07,1.825335609941189e-05,22.81487445388933,82.78320651755868,20.773784216866794,-19.86093174572273,-5.256813231366874,-100.05233154676525,0.3128150603993969,2.0
1993-02-17,15.9,433.3,-0.0093,0.006,0.16512221273635622,0.44943834661354787,-0.0014058214837178173,1.0040763201987974,1.268290275996206,1.06133346396904,0.01001605853474452,0.009319574001213944,0.0006964845335305763,3.685633500398998e-05,3.0416230158730136e-05,7.266904761904757e-05,-3.575790679230499e-05,5.615419943540632e-07,1.8660980206159507e-05,29.682068142061414,110.10983785161652,8.219301364333866,2.740032089411514,-8.505020383146622,-118.12904119069674,0.29622408301661407,2.0
1993-02-18,15.56,431.9,0.0053,-0.0032,0.16056623505976098,0.4401258553089251,-0.003231017770597866,1.01223217478525,1.262086200572046,1.0434887654022724,0.00980187866670596,0.009316549285523858,0.00048532938118210113,3.6140433511397207e-05,3.0496587301587277e-05,7.269821428571426e-05,-3.559395100887805e-05,5.971162100204571e-07,1.850303800670336e-05,34.63591735589916,134.04264590579967,-1.5862286602628544,20.200573098504478,-14.361707243644078,-136.5763058364122,0.2860075630250406,2.0
1993-02-19,15.02,434.22,0.0002999999999999997,0.0296,0.16131007398975528,0.4292850186555387,0.005371613799490804,1.0072978953817004,1.305449017589892,1.0553152189763302,0.009461710640997654,0.009312787139148997,0.00014892350184865684,3.6117026824588896e-05,3.0389642857142834e-05,7.60910714285714e-05,-3.533350245944883e-05,1.4986477554418046e-06,1.8789868146461792e-05,36.53560994710596,154.13612838727568,-8.652667230477626,31.820435339702144,-21.427434535293077,-153.30046174553556,0.2814270131470894,2.0
1993-02-22,14.7,435.24,-0.008600000000000002,0.0195,0.16152011952191236,0.43034589420097596,0.0023490396573164762,1.0046631121543455,1.3429922032622565,1.05571591432799,0.009260129588726067,0.0093074376419781,-4.730805325203237e-05,3.6123545089844396e-05,3.054027777777775e-05,7.727857142857139e-05,-3.539565793884121e-05,1.9485274333487065e-06,1.703837285777527e-05,41.62920233873175,155.18737540568773,-9.401486745350702,36.136249482023544,-25.059222707686498,-161.7030030722193,0.27764469073089326,0.0
1993-02-23,15.04,434.8,-0.0048000000000000004,-0.0334,0.160996812749004,0.4204654714475453,-0.001010936494807435,1.0034531605941428,1.3184402434219948,1.0593251309538336,0.009474309456764628,0.009302763081366147,0.00017154637539848125,3.6050265139010074e-05,3.058027777777775e-05,8.076428571428569e-05,-3.5482181673477975e-05,1.6784701047110563e-06,1.7889782457471717e-05,45.25090713899369,157.93486050612992,-9.569486705893866,39.40573008886794,-29.37922889295637,-169.68096359116782,0.27567420036887014,2.0
1993-02-24,14.72,440.87,-0.009000000000000001,-0.005899999999999999,0.16008246379561122,0.43308492695883355,0.013960441582336669,0.9982153002898967,1.3228314957466758,1.0614421572168082,0.00927272840449304,0.009298725960837641,-2.5997556344600423e-05,3.6258103626322784e-05,3.084440476190474e-05,8.056654761904759e-05,-3.611176711755331e-05,1.8722818509028707e-06,1.808122841965473e-05,52.35961468304581,148.15001996258113,-4.955202054116029,37.92542616693899,-34.85745422850153,-177.25539111103458,0.2754673121849591,2.0
1993-02-25,13.76,442.34,0.0007000000000000001,0.0015000000000000002,0.16114735344336942,0.43365347656991304,0.0033343162383467906,0.9905930692186632,1.3237567376002155,1.0688155414874616,0.008667985247678277,0.009292889009485283,-0.0006249037618070059,3.625115396494059e-05,3.056634920634918e-05,8.057293650793647e-05,-3.5836204619770564e-05,1.869980170448719e-06,1.810675520141657e-05,57.41612544982736,141.31308271927261,-1.9423858308752173,37.23815444641632,-38.539609545063875,-182.2933596729518,0.27424857966313854,2.0
1993-02-26,13.16,443.38,0.004,-0.0098,0.16281085341174983,0.4336449914627228,0.002351132612922191,0.984513404766915,1.2956251078103493,1.0743397140780253,0.00829002077466905,0.009285052246106418,-0.0009950314714373687,3.6241914628203274e-05,3.0216984126984105e-05,8.041083333333329e-05,-3.5517598720001303e-05,1.9521847974401322e-06,1.6892435970404113e-05,57.404298655338934,143.56540424614755,-0.35402719835388297,35.24422356274012,-46.30338896897701,-191.8894601357491,0.2759235464419004,2.0
1993-03-01,13.6,442.01,0.0023,-0.0012000000000000001,0.16289602858407645,0.4336354771390651,-0.0030899003112454526,0.9805025691552844,1.289685427228404,1.0716692932476661,0.008567194721542484,0.009276553044993778,-0.0007093583234512937,3.6278345304374755e-05,3.0075436507936485e-05,8.037067460317454e-05,-3.553469531955093e-05,2.0300107497784258e-06,1.6729630999810296e-05,53.62258354838699,149.25129043464423,-0.35112674889142426,32.674310984566205,-51.85848990641954,-198.15590124242286,0.27650464870553726,2.0
1993-03-02,12.49,447.9,-0.011699999999999999,-0.001100000000000001,0.1642273192942516,0.443044218364639,0.013325490373520932,0.9655546922042333,1.2785497948178346,1.0848976625893199,0.007867960446475412,0.00926649149073543,-0.0013985310442600173,3.697925067535027e-05,3.05672222222222e-05,8.014626984126979e-05,-3.6756923856382724e-05,1.774846670354132e-06,1.67335496110795e-05,53.22984726883837,148.82040922275382,1.3649243902544157,29.894314736679775,-57.02498265656167,-203.75467412614307,0.2762115093369647,2.0
1993-03-03,13.13,449.26,0.0018999999999999998,0.0046,0.1635442673749447,0.4387074811863679,0.0030363920517972876,0.9616195289457465,1.2816115784015125,1.0975496543131467,0.008271122551018589,0.009254580110352566,-0.0009834575593339768,3.672736699036658e-05,3.0438690476190454e-05,8.021103174603169e-05,-3.6279258593895804e-05,1.934666721676796e-06,1.673385252640234e-05,48.13409933087225,153.5596609575894,-0.14468214320058337,27.995880854159708,-56.79443349342352,-202.8846434291071,0.2729769207529056,2.0
1993-03-04,13.44,447.34,0.0042,0.0045000000000000005,0.16185589862771144,0.4361272876747002,-0.004273694519877136,0.9649828429772345,1.2969764562807982,1.1004403335711326,0.00846640419540669,0.009242343760515394,-0.0007759395651087044,3.6611501573953485e-05,3.0506746031746012e-05,8.007408730158724e-05,-3.639203948383489e-05,1.316101008223052e-06,1.6909115917283263e-05,47.87420815755582,153.91064804772026,-0.6751052727968272,28.5955806532438,-55.22315870050675,-200.92346269916155,0.26799649606745735,2.0
1993-03-05,14.08,446.11,0.008400000000000001,0.009899999999999999,0.1602380920761399,0.43240743691899286,-0.002749586444315222,0.9737703380949104,1.3161339662359113,1.1030313519928827,0.008869566299949866,0.00922897001758815,-0.0003594037176382833,3.6538606660972544e-05,3.078480158730157e-05,8.037158730158725e-05,-3.66316635563868e-05,8.367161466145716e-07,1.7477805602984904e-05,50.701332341830174,152.9621413104572,-1.3995685712779817,32.239938456590565,-51.421256078344875,-196.80590725935193,0.2613494000687011,2.0
1993-03-08,16.22,454.71,-0.0152,-0.0003999999999999981,0.16302854297097327,0.4405563128438649,0.019277756607114727,0.964369498145482,1.309844198177435,1.1221588805804443,0.010217639587016108,0.009217558590211911,0.0010000809968041969,3.7998952652885754e-05,3.1577182539682527e-05,8.029539682539676e-05,-3.883263755030561e-05,5.702868168097618e-07,1.7804134572819845e-05,58.800286817458684,156.00380190849043,-3.869168189653074,44.25289730184707,-44.93205203429775,-191.30713666867095,0.25344700568667256,2.0
1993-03-09,14.17,454.4,0.0037,0.011000000000000001,0.1619377284512743,0.43833107569721336,-0.0006817532053396969,0.9662949638500753,1.3247823973163164,1.116763744500971,0.008926260970901248,0.009207597026554888,-0.00028133605565363977,3.793258552962732e-05,3.162003968253967e-05,8.077492063492058e-05,-3.892111458484278e-05,5.24958270851243e-07,1.8127070764560814e-05,73.29012888668224,149.4464929340557,-1.8228700879364794,54.8656201740408,-43.28273339244363,-190.75608959578298,0.2456989679850039,2.0
1993-03-10,13.91,456.33,-0.0018999999999999996,-0.0045000000000000005,0.16151075697211162,0.43842060804401667,0.004247359154929686,0.9621498437936552,1.3192166415208486,1.1294458332302069,0.008762476365930584,0.009194610747207779,-0.00043213438127719453,3.780811826263315e-05,3.161150793650792e-05,8.085492063492057e-05,-3.882299801736557e-05,2.687593521298597e-07,1.8235960285840775e-05,80.34223887037285,147.34956944364458,-2.0358155586572124,62.071154610504976,-39.034559646025855,-186.32060007924957,0.24037267236834192,2.0
1993-03-11,14.26,453.72,0.0103,-0.0087,0.1605532394232594,0.44036562480238,-0.0057195450660705305,0.9739104169769863,1.3057807855612713,1.1233751764094202,0.008982955641852634,0.009180437079469934,-0.0001974814376172994,3.793745606949572e-05,3.201817460317459e-05,8.114634920634915e-05,-3.935025674438295e-05,7.572508570148779e-07,1.742663125276672e-05,91.22773396187945,144.98500028661584,-3.1813320721880984,74.66486850430533,-30.009179247971208,-176.3121282801917,0.23445625052657926,2.0
1993-03-12,15.66,449.83,0.0068000000000000005,-0.006900000000000001,0.1604871403275786,0.44158224403971635,-0.008573569602398079,0.9808272559892268,1.2917331388991928,1.108392469938893,0.009864872745540829,0.009170250536959933,0.0006946222085808963,3.813664676620145e-05,3.22013095238095e-05,8.127492063492057e-05,-3.983693347721936e-05,1.2327546673540025e-06,1.6994678429140588e-05,102.56549918915708,144.41978049076783,-4.791138841161551,88.773031104929,-20.886125989756344,-166.55795253318342,0.23060782881455844,2.0
1993-03-15,14.74,451.43,0.00010000000000000009,0.005900000000000001,0.16082349332827423,0.4411590906216427,0.0035568992730588,0.9850626016417201,1.2919900212973028,1.1108294987573537,0.009285327220260015,0.009162238790028752,0.00012308843023126244,3.8179563146301504e-05,3.213134920634919e-05,8.128412698412692e-05,-3.9802625059989054e-05,1.3191929370361318e-06,1.715401252134321e-05,112.19348593393467,141.9877274262371,-3.4086438327993633,96.66292175521575,-20.392957666170936,-166.81554971321287,0.2300904697450974,2.0
1993-03-16,14.51,451.37,0.0015,0.0105,0.16008830867008159,0.4375711724530472,-0.00013291097180068157,0.9902039501597736,1.3058170799369133,1.1020313491869753,0.009140440838939811,0.009154739494929362,-1.4298655989550269e-05,3.793512427476269e-05,3.208595238095236e-05,8.172146825396819e-05,-3.959232765057229e-05,1.3533353461982257e-06,1.7231774489344224e-05,121.56458312917265,139.94631332825767,-3.8172751589551233,106.76820061871626,-14.550445695018775,-160.6727390782782,0.22913048888157406,2.0
1993-03-17,14.53,448.31,0.0067,0.0103,0.1610801618921141,0.4420593056346067,-0.006779360613244134,0.990696001417059,1.296704340338376,1.0957106195771753,0.009153039654706785,0.009149190016555814,3.8496381509715155e-06,3.8113130357336734e-05,3.211154761904761e-05,8.094103174603168e-05,-3.990496000313257e-05,1.0142977182013342e-06,1.6916482640865125e-05,125.28159064856139,137.67903462050828,-2.8690621278382906,109.0264518148825,-14.355792355486235,-160.5794038706506,0.22987297621051395,2.0
1993-03-18,14.17,451.89,-0.006499999999999999,0.0157,0.1615260292164675,0.4441767548852233,0.007985545716133968,0.9853403517948228,1.3010595658220738,1.1027086383601767,0.008926260970901248,0.009143553046406103,-0.00021729207550485498,3.835616647497506e-05,3.227440476190475e-05,8.131880952380946e-05,-4.028603879226253e-05,1.7919427297265174e-06,1.6258395623853802e-05,129.161004627554,137.15287541790366,-2.242886474361523,112.21622537020417,-14.714893275868299,-161.26570639218005,0.23134566501356413,2.0
1993-03-19,13.23,450.18,0.0022,0.009300000000000001,0.1620886865237463,0.4453565610573601,-0.0037841067516430904,0.9876068612548975,1.3080579936091457,1.094529540481401,0.00833411662985346,0.009136128744257706,-0.000802012114404246,3.83598232447012e-05,3.2293571428571416e-05,8.160166666666661e-05,-4.035889607783871e-05,1.4458876928706718e-06,1.6406082337317406e-05,131.69609831072347,138.07665533130265,-2.6097791492094053,115.58094904463138,-13.592923169061564,-160.32171072140972,0.23255348300470913,2.0
1993-03-22,13.66,448.88,-0.0030999999999999995,0.0085,0.1625074780244103,0.4446992316448515,-0.0028877337953707727,0.9855308107958032,1.3220850737170025,1.0950696494352448,0.008604991168843406,0.009127804526697383,-0.0005228133578539778,3.83475922715847e-05,3.232773809523809e-05,8.18691666666666e-05,-4.0308012328384164e-05,1.1543652832551203e-06,1.6200657370517935e-05,135.21315774272688,141.72387261828914,-5.1363465880503085,123.39368902058132,-7.813858549605916,-154.24348084533733,0.2315757396056639,2.0
1993-03-23,13.02,448.76,0.0007000000000000001,-0.0022,0.16215648991336243,0.44472912635173817,-0.00026733202637674314,0.987207890253613,1.331828860731776,1.0975347290158486,0.008201829064300229,0.009119842775066864,-0.0009180137107666353,3.832282072567786e-05,3.232571428571429e-05,8.153023809523802e-05,-4.033404193584803e-05,9.256933055800665e-07,1.6099158919876065e-05,139.44811247524243,144.46096065358864,-6.81974587065762,130.70282830805962,-3.621516439408116,-149.92886839656734,0.23187465316801859,2.0
1993-03-24,12.44,448.07,0.0001999999999999999,-0.002200000000000001,0.1624519446025422,0.44905168532220546,-0.0015375701934218222,0.983373500479696,1.3291646701721977,1.0995043188064393,0.007836463407057978,0.009111031103325081,-0.0012745676962671038,3.8288300037773086e-05,3.2259166666666664e-05,8.154928571428565e-05,-4.0215038722539796e-05,9.368645662861876e-07,1.6137983937266815e-05,142.62893262398086,146.2645227907691,-8.785406123202666,137.0791831966067,2.103264707076166,-143.54017099217867,0.23093075203720737,2.0
1993-03-25,12.08,450.88,-0.0028000000000000004,-0.0034999999999999996,0.16330426389679378,0.4508811294504544,0.006271341531457253,0.9815034077453236,1.317922978931938,1.105477369685678,0.007609684723252442,0.009101082038493224,-0.0014913973152407825,3.8441608146045986e-05,3.2287063492063486e-05,8.14986904761904e-05,-4.034047534410343e-05,7.062985985938804e-07,1.626571491810537e-05,145.96812740748248,150.3856357403232,-11.881159592265163,145.5946349893136,9.454134856654075,-135.5867869411295,0.22892785106836977,2.0
1993-03-26,12.21,447.78,0.0096,0.0046,0.15884878580914435,0.4451866439005903,-0.00687544357700498,0.9906286518641206,1.3307723636898434,1.1097397769516755,0.0076915770257377745,0.009091057980710372,-0.0013994809549725973,3.817572263415738e-05,3.265242063492064e-05,8.147944444444437e-05,-4.0871124442099605e-05,-4.806426031556338e-08,1.654721431733385e-05,150.72562314720145,157.65099699790426,-16.208684019805357,157.87632652688856,18.366861612323888,-126.43731416714976,0.22670677877740564,2.0
1993-03-29,12.63,450.77,-0.0045000000000000005,0.0,0.15906175298804778,0.44707268702966135,0.0066773862164455355,0.9880481143479928,1.3266597185623012,1.118535980148886,0.007956152156844233,0.00908212132071693,-0.0011259691638726976,3.834656380752465e-05,3.271845238095238e-05,8.144130952380944e-05,-4.111837971648521e-05,-8.00958272984464e-08,1.661770663378234e-05,155.9079163794887,163.40593424518133,-19.49443376931939,168.860045938674,25.575871159565164,-119.25789818747269,0.2258059415704342,2.0
